V51.5|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з велосипедом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V51.6|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з велосипедом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V51.7|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з велосипедом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V51.9|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з велосипедом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.0|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.1|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.2|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.3|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.4|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V52.5|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.6|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.7|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V52.9|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.0|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.1|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.2|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.3|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.4|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V53.5|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.6|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.7|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V53.9|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з легковим автомобілем, вантажним автомобілем типу 'пікап' або фургоном, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.0|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.1|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.2|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.3|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.4|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V54.5|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.6|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.7|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V54.9|Особа, що знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з важким вантажним транспортним засобом чи автобусом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.0|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.1|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.2|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.3|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.4|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V55.5|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.6|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.7|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V55.9|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з поїздом чи іншим залізничним транспортним засобом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.0|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.1|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.2|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.3|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.4|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V56.5|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.6|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.7|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V56.9|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншим немоторним транспортним засобом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.0|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.1|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.2|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.3|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.4|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V57.5|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.6|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.7|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V57.9|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з нерухомим або стаціонарним об'єктом, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.0|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.1|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.2|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.3|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.4|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V58.5|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.6|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.7|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V58.9|Особа, яка знаходилася у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок транспортного нещасного випадку без зіткнення, Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.0|Водій, травмований при зіткненні з іншими та неуточненими моторними транспортними засобами внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.1|Пасажир, травмований при зіткненні з іншими та неуточненими моторними транспортними засобами внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.2|Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншими та неуточненими моторними транспортними засобами внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.3|Особа [будь-яка], яка знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок неуточненого не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.4|Водій, травмований при зіткненні з іншими та неуточненими моторними транспортними засобами внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.5|Пасажир, травмований при зіткненні з іншими та неуточненими моторними транспортними засобами внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.6|Особа без додаткового уточнення, що знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована при зіткненні з іншими та неуточненими моторними транспортними засобами внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V59.8|Особа [будь-яка], яка знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок інших уточнених транспортних нещасних випадків|eHealth/ICD10_AM/condition_codes
V59.9|Особа [будь-яка], яка знаходилась у вантажному автомобілі типу 'пікап' чи фургоні, травмована внаслідок неуточненого дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.0|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.1|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.2|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.3|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Особа без додаткового уточнення, що знаходилась у важкому вантажному транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.4|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V60.5|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.6|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.7|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V60.9|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з пішоходом або твариною, Особа без додаткового уточнення, що знаходилась у важкому вантажному транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.0|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.1|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.2|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.3|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Особа без додаткового уточнення, що знаходилась у важкому вантажному транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.4|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V61.5|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.6|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.7|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V61.9|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з велосипедом, Особа без додаткового уточнення, що знаходилась у важкому вантажному транспортному засобі, травмована внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V62.0|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Водій, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V62.1|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Пасажир, травмований внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V62.2|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа, яка знаходилась ззовні на транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V62.3|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа без додаткового уточнення, що знаходилась у важкому вантажному транспортному засобі, травмована внаслідок не дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V62.4|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Особа, травмована під час посадки або висадки|eHealth/ICD10_AM/condition_codes
V62.5|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Водій, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
V62.6|Особа, яка знаходилася у важкому вантажному транспортному засобі, травмована при зіткненні з дво- або триколісним моторним транспортним засобом, Пасажир, травмований внаслідок дорожнього нещасного випадку|eHealth/ICD10_AM/condition_codes
